"gene","samplename","normalized_counts","group"
"ENSG00000184330","TCGA-DK-AA6M-01A-11R-A39I-07",4.72252318081645,"Tumor"
"ENSG00000185479","TCGA-DK-AA6M-01A-11R-A39I-07",10.0998394805305,"Tumor"
"ENSG00000186847","TCGA-DK-AA6M-01A-11R-A39I-07",12.3255511631088,"Tumor"
"ENSG00000187172","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-DK-AA6M-01A-11R-A39I-07",6.94465955684112,"Tumor"
"ENSG00000204019","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-DK-AA6M-01A-11R-A39I-07",4.90304516405289,"Tumor"
"ENSG00000229035","TCGA-DK-AA6M-01A-11R-A39I-07",4.15599850604223,"Tumor"
"ENSG00000233532","TCGA-DK-AA6M-01A-11R-A39I-07",7.76172168726415,"Tumor"
"ENSG00000237412","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-DK-AA6M-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-CF-A47W-01A-11R-A23W-07",4.46859590774596,"Tumor"
"ENSG00000123500","TCGA-CF-A47W-01A-11R-A23W-07",4.07951907788707,"Tumor"
"ENSG00000126890","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-CF-A47W-01A-11R-A23W-07",4.07951907788707,"Tumor"
"ENSG00000163586","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-CF-A47W-01A-11R-A23W-07",4.78100496558638,"Tumor"
"ENSG00000171560","TCGA-CF-A47W-01A-11R-A23W-07",4.07951907788707,"Tumor"
"ENSG00000171564","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000186847","TCGA-CF-A47W-01A-11R-A23W-07",5.32594770896427,"Tumor"
"ENSG00000187172","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000237412","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-CF-A47W-01A-11R-A23W-07",5.72263933243924,"Tumor"
"ENSG00000266976","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-CF-A47W-01A-11R-A23W-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000123500","TCGA-XF-A9ST-01A-11R-A42T-07",6.78233917290024,"Tumor"
"ENSG00000126890","TCGA-XF-A9ST-01A-11R-A42T-07",11.6200601977569,"Tumor"
"ENSG00000145321","TCGA-XF-A9ST-01A-11R-A42T-07",4.12419496460243,"Tumor"
"ENSG00000159217","TCGA-XF-A9ST-01A-11R-A42T-07",13.3668453738172,"Tumor"
"ENSG00000163586","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-XF-A9ST-01A-11R-A42T-07",4.44125062354195,"Tumor"
"ENSG00000170373","TCGA-XF-A9ST-01A-11R-A42T-07",4.44125062354195,"Tumor"
"ENSG00000171560","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-XF-A9ST-01A-11R-A42T-07",4.55528694642051,"Tumor"
"ENSG00000185479","TCGA-XF-A9ST-01A-11R-A42T-07",6.74981988707771,"Tumor"
"ENSG00000186847","TCGA-XF-A9ST-01A-11R-A42T-07",7.13587185529312,"Tumor"
"ENSG00000187172","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-XF-A9ST-01A-11R-A42T-07",11.8722278129048,"Tumor"
"ENSG00000204019","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-XF-A9ST-01A-11R-A42T-07",4.44125062354195,"Tumor"
"ENSG00000233532","TCGA-XF-A9ST-01A-11R-A42T-07",4.12419496460243,"Tumor"
"ENSG00000237412","TCGA-XF-A9ST-01A-11R-A42T-07",4.12419496460243,"Tumor"
"ENSG00000250920","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-XF-A9ST-01A-11R-A42T-07",5.26001296370725,"Tumor"
"ENSG00000269586","TCGA-XF-A9ST-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-FD-A3SN-01A-12R-A22U-07",4.4453580913432,"Tumor"
"ENSG00000123500","TCGA-FD-A3SN-01A-12R-A22U-07",11.6126863579181,"Tumor"
"ENSG00000126890","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-FD-A3SN-01A-12R-A22U-07",4.0675891869138,"Tumor"
"ENSG00000163586","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-FD-A3SN-01A-12R-A22U-07",7.8824604128957,"Tumor"
"ENSG00000170373","TCGA-FD-A3SN-01A-12R-A22U-07",8.64879498444936,"Tumor"
"ENSG00000171560","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-FD-A3SN-01A-12R-A22U-07",4.34512961712551,"Tumor"
"ENSG00000185479","TCGA-FD-A3SN-01A-12R-A22U-07",8.96198595270449,"Tumor"
"ENSG00000186847","TCGA-FD-A3SN-01A-12R-A22U-07",8.65866265823741,"Tumor"
"ENSG00000187172","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-FD-A3SN-01A-12R-A22U-07",6.85796035322801,"Tumor"
"ENSG00000204019","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-FD-A3SN-01A-12R-A22U-07",6.88087340974922,"Tumor"
"ENSG00000237412","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-FD-A3SN-01A-12R-A22U-07",4.0675891869138,"Tumor"
"ENSG00000269586","TCGA-FD-A3SN-01A-12R-A22U-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-FD-A3B6-01A-21R-A20F-07",4.19314756827431,"Tumor"
"ENSG00000123500","TCGA-FD-A3B6-01A-21R-A20F-07",9.1286257715962,"Tumor"
"ENSG00000126890","TCGA-FD-A3B6-01A-21R-A20F-07",11.5353732475828,"Tumor"
"ENSG00000145321","TCGA-FD-A3B6-01A-21R-A20F-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-FD-A3B6-01A-21R-A20F-07",4.30616052161317,"Tumor"
"ENSG00000163586","TCGA-FD-A3B6-01A-21R-A20F-07",4.04472155214016,"Tumor"
"ENSG00000167754","TCGA-FD-A3B6-01A-21R-A20F-07",9.92087016383221,"Tumor"
"ENSG00000170373","TCGA-FD-A3B6-01A-21R-A20F-07",6.87694353572634,"Tumor"
"ENSG00000171560","TCGA-FD-A3B6-01A-21R-A20F-07",4.48340351928603,"Tumor"
"ENSG00000171564","TCGA-FD-A3B6-01A-21R-A20F-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-FD-A3B6-01A-21R-A20F-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-FD-A3B6-01A-21R-A20F-07",4.85305075377896,"Tumor"
"ENSG00000185479","TCGA-FD-A3B6-01A-21R-A20F-07",14.0278363514716,"Tumor"
"ENSG00000186847","TCGA-FD-A3B6-01A-21R-A20F-07",12.4533599333722,"Tumor"
"ENSG00000187172","TCGA-FD-A3B6-01A-21R-A20F-07",6.77242395032078,"Tumor"
"ENSG00000203857","TCGA-FD-A3B6-01A-21R-A20F-07",5.07809418427237,"Tumor"
"ENSG00000204019","TCGA-FD-A3B6-01A-21R-A20F-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-FD-A3B6-01A-21R-A20F-07",4.04472155214016,"Tumor"
"ENSG00000229035","TCGA-FD-A3B6-01A-21R-A20F-07",4.30616052161317,"Tumor"
"ENSG00000233532","TCGA-FD-A3B6-01A-21R-A20F-07",8.7287342596488,"Tumor"
"ENSG00000237412","TCGA-FD-A3B6-01A-21R-A20F-07",4.30616052161317,"Tumor"
"ENSG00000250920","TCGA-FD-A3B6-01A-21R-A20F-07",4.04472155214016,"Tumor"
"ENSG00000260887","TCGA-FD-A3B6-01A-21R-A20F-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-FD-A3B6-01A-21R-A20F-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-FD-A3B6-01A-21R-A20F-07",4.04472155214016,"Tumor"
"ENSG00000101441","TCGA-ZF-A9R7-01A-11R-A38B-07",4.49135286256898,"Tumor"
"ENSG00000123500","TCGA-ZF-A9R7-01A-11R-A38B-07",7.36947844931565,"Tumor"
"ENSG00000126890","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-ZF-A9R7-01A-11R-A38B-07",5.87623554153248,"Tumor"
"ENSG00000163586","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-ZF-A9R7-01A-11R-A38B-07",7.34506048132489,"Tumor"
"ENSG00000171560","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-ZF-A9R7-01A-11R-A38B-07",5.04967782860767,"Tumor"
"ENSG00000181433","TCGA-ZF-A9R7-01A-11R-A38B-07",4.15382320215161,"Tumor"
"ENSG00000184330","TCGA-ZF-A9R7-01A-11R-A38B-07",5.35653550146216,"Tumor"
"ENSG00000185479","TCGA-ZF-A9R7-01A-11R-A38B-07",6.39945883117882,"Tumor"
"ENSG00000186847","TCGA-ZF-A9R7-01A-11R-A38B-07",7.32021673232151,"Tumor"
"ENSG00000187172","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-ZF-A9R7-01A-11R-A38B-07",4.49135286256898,"Tumor"
"ENSG00000204019","TCGA-ZF-A9R7-01A-11R-A38B-07",8.29184414043246,"Tumor"
"ENSG00000228437","TCGA-ZF-A9R7-01A-11R-A38B-07",6.88352756469072,"Tumor"
"ENSG00000229035","TCGA-ZF-A9R7-01A-11R-A38B-07",4.15382320215161,"Tumor"
"ENSG00000233532","TCGA-ZF-A9R7-01A-11R-A38B-07",4.15382320215161,"Tumor"
"ENSG00000237412","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-ZF-A9R7-01A-11R-A38B-07",8.52606528000555,"Tumor"
"ENSG00000260887","TCGA-ZF-A9R7-01A-11R-A38B-07",4.15382320215161,"Tumor"
"ENSG00000266976","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-ZF-A9R7-01A-11R-A38B-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-BT-A3PK-01A-21R-A220-07",4.25827842592573,"Tumor"
"ENSG00000123500","TCGA-BT-A3PK-01A-21R-A220-07",10.5960045717967,"Tumor"
"ENSG00000126890","TCGA-BT-A3PK-01A-21R-A220-07",4.25827842592573,"Tumor"
"ENSG00000145321","TCGA-BT-A3PK-01A-21R-A220-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-BT-A3PK-01A-21R-A220-07",5.73035307187226,"Tumor"
"ENSG00000163586","TCGA-BT-A3PK-01A-21R-A220-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-BT-A3PK-01A-21R-A220-07",11.2284775362319,"Tumor"
"ENSG00000170373","TCGA-BT-A3PK-01A-21R-A220-07",6.10420306377063,"Tumor"
"ENSG00000171560","TCGA-BT-A3PK-01A-21R-A220-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-BT-A3PK-01A-21R-A220-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-BT-A3PK-01A-21R-A220-07",5.98686169124242,"Tumor"
"ENSG00000184330","TCGA-BT-A3PK-01A-21R-A220-07",11.0100384512164,"Tumor"
"ENSG00000185479","TCGA-BT-A3PK-01A-21R-A220-07",14.4531276605573,"Tumor"
"ENSG00000186847","TCGA-BT-A3PK-01A-21R-A220-07",11.4627045648517,"Tumor"
"ENSG00000187172","TCGA-BT-A3PK-01A-21R-A220-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-BT-A3PK-01A-21R-A220-07",4.09117932604382,"Tumor"
"ENSG00000204019","TCGA-BT-A3PK-01A-21R-A220-07",4.53893872885609,"Tumor"
"ENSG00000228437","TCGA-BT-A3PK-01A-21R-A220-07",6.99196701928705,"Tumor"
"ENSG00000229035","TCGA-BT-A3PK-01A-21R-A220-07",7.60700967295705,"Tumor"
"ENSG00000233532","TCGA-BT-A3PK-01A-21R-A220-07",7.1487344013288,"Tumor"
"ENSG00000237412","TCGA-BT-A3PK-01A-21R-A220-07",3.97216460777543,"Tumor"
"ENSG00000250920","TCGA-BT-A3PK-01A-21R-A220-07",5.62135182295731,"Tumor"
"ENSG00000260887","TCGA-BT-A3PK-01A-21R-A220-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-BT-A3PK-01A-21R-A220-07",4.09117932604382,"Tumor"
"ENSG00000269586","TCGA-BT-A3PK-01A-21R-A220-07",6.29267894996839,"Tumor"
"ENSG00000101441","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000123500","TCGA-FD-A62P-01A-32R-A30C-07",9.32826387404657,"Tumor"
"ENSG00000126890","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-FD-A62P-01A-32R-A30C-07",6.34956542749777,"Tumor"
"ENSG00000163586","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-FD-A62P-01A-32R-A30C-07",6.54145695110403,"Tumor"
"ENSG00000170373","TCGA-FD-A62P-01A-32R-A30C-07",5.48211828111841,"Tumor"
"ENSG00000171560","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-FD-A62P-01A-32R-A30C-07",4.11045931022921,"Tumor"
"ENSG00000181433","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-FD-A62P-01A-32R-A30C-07",4.5286909176389,"Tumor"
"ENSG00000185479","TCGA-FD-A62P-01A-32R-A30C-07",4.71167570366838,"Tumor"
"ENSG00000186847","TCGA-FD-A62P-01A-32R-A30C-07",7.24518829418877,"Tumor"
"ENSG00000187172","TCGA-FD-A62P-01A-32R-A30C-07",5.97233179434593,"Tumor"
"ENSG00000203857","TCGA-FD-A62P-01A-32R-A30C-07",4.11045931022921,"Tumor"
"ENSG00000204019","TCGA-FD-A62P-01A-32R-A30C-07",6.97017144565396,"Tumor"
"ENSG00000228437","TCGA-FD-A62P-01A-32R-A30C-07",4.11045931022921,"Tumor"
"ENSG00000229035","TCGA-FD-A62P-01A-32R-A30C-07",4.5286909176389,"Tumor"
"ENSG00000233532","TCGA-FD-A62P-01A-32R-A30C-07",4.99372500192192,"Tumor"
"ENSG00000237412","TCGA-FD-A62P-01A-32R-A30C-07",4.28526704320987,"Tumor"
"ENSG00000250920","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000260887","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-FD-A62P-01A-32R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000123500","TCGA-LC-A66R-01A-41R-A30C-07",7.0634319964896,"Tumor"
"ENSG00000126890","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-LC-A66R-01A-41R-A30C-07",5.31312626236997,"Tumor"
"ENSG00000163586","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-LC-A66R-01A-41R-A30C-07",11.0408301636906,"Tumor"
"ENSG00000170373","TCGA-LC-A66R-01A-41R-A30C-07",5.96624250941387,"Tumor"
"ENSG00000171560","TCGA-LC-A66R-01A-41R-A30C-07",4.86471689139822,"Tumor"
"ENSG00000171564","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-LC-A66R-01A-41R-A30C-07",8.12993169784004,"Tumor"
"ENSG00000185479","TCGA-LC-A66R-01A-41R-A30C-07",11.9717118994926,"Tumor"
"ENSG00000186847","TCGA-LC-A66R-01A-41R-A30C-07",16.0469888214701,"Tumor"
"ENSG00000187172","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-LC-A66R-01A-41R-A30C-07",8.58882076941934,"Tumor"
"ENSG00000204019","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-LC-A66R-01A-41R-A30C-07",10.2988566178743,"Tumor"
"ENSG00000229035","TCGA-LC-A66R-01A-41R-A30C-07",6.86885098394185,"Tumor"
"ENSG00000233532","TCGA-LC-A66R-01A-41R-A30C-07",6.37334809081534,"Tumor"
"ENSG00000237412","TCGA-LC-A66R-01A-41R-A30C-07",4.37784433652061,"Tumor"
"ENSG00000250920","TCGA-LC-A66R-01A-41R-A30C-07",5.81117199838075,"Tumor"
"ENSG00000260887","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-LC-A66R-01A-41R-A30C-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000123500","TCGA-DK-AA76-01A-11R-A39I-07",4.3932008813135,"Tumor"
"ENSG00000126890","TCGA-DK-AA76-01A-11R-A39I-07",5.82371303761422,"Tumor"
"ENSG00000145321","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000159217","TCGA-DK-AA76-01A-11R-A39I-07",5.50240407884722,"Tumor"
"ENSG00000163586","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-DK-AA76-01A-11R-A39I-07",4.67765075374103,"Tumor"
"ENSG00000170373","TCGA-DK-AA76-01A-11R-A39I-07",4.82437664795907,"Tumor"
"ENSG00000171560","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-DK-AA76-01A-11R-A39I-07",9.1953189810599,"Tumor"
"ENSG00000184330","TCGA-DK-AA76-01A-11R-A39I-07",4.50036882355614,"Tumor"
"ENSG00000185479","TCGA-DK-AA76-01A-11R-A39I-07",6.53435159308886,"Tumor"
"ENSG00000186847","TCGA-DK-AA76-01A-11R-A39I-07",7.4246989882019,"Tumor"
"ENSG00000187172","TCGA-DK-AA76-01A-11R-A39I-07",4.26483461741649,"Tumor"
"ENSG00000203857","TCGA-DK-AA76-01A-11R-A39I-07",6.23554676801066,"Tumor"
"ENSG00000204019","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-DK-AA76-01A-11R-A39I-07",4.09586127541914,"Tumor"
"ENSG00000233532","TCGA-DK-AA76-01A-11R-A39I-07",4.09586127541914,"Tumor"
"ENSG00000237412","TCGA-DK-AA76-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-DK-AA76-01A-11R-A39I-07",4.09586127541914,"Tumor"
"ENSG00000260887","TCGA-DK-AA76-01A-11R-A39I-07",5.50240407884722,"Tumor"
"ENSG00000266976","TCGA-DK-AA76-01A-11R-A39I-07",4.09586127541914,"Tumor"
"ENSG00000269586","TCGA-DK-AA76-01A-11R-A39I-07",6.44774018420433,"Tumor"
"ENSG00000101441","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000123500","TCGA-DK-AA6T-01A-11R-A39I-07",5.5106286202792,"Tumor"
"ENSG00000126890","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000145321","TCGA-DK-AA6T-01A-11R-A39I-07",4.10764630372222,"Tumor"
"ENSG00000159217","TCGA-DK-AA6T-01A-11R-A39I-07",5.10107229342267,"Tumor"
"ENSG00000163586","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000170373","TCGA-DK-AA6T-01A-11R-A39I-07",4.28133088150456,"Tumor"
"ENSG00000171560","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000171564","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000181433","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000185479","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000186847","TCGA-DK-AA6T-01A-11R-A39I-07",4.10764630372222,"Tumor"
"ENSG00000187172","TCGA-DK-AA6T-01A-11R-A39I-07",4.10764630372222,"Tumor"
"ENSG00000203857","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000228437","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000229035","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000233532","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000237412","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000250920","TCGA-DK-AA6T-01A-11R-A39I-07",4.10764630372222,"Tumor"
"ENSG00000260887","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000266976","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000269586","TCGA-DK-AA6T-01A-11R-A39I-07",3.68320245492119,"Tumor"
"ENSG00000101441","TCGA-XF-AAMH-01A-11R-A42T-07",7.25642681683115,"Tumor"
"ENSG00000123500","TCGA-XF-AAMH-01A-11R-A42T-07",7.95812878176425,"Tumor"
"ENSG00000126890","TCGA-XF-AAMH-01A-11R-A42T-07",4.28536678039122,"Tumor"
"ENSG00000145321","TCGA-XF-AAMH-01A-11R-A42T-07",4.28536678039122,"Tumor"
"ENSG00000159217","TCGA-XF-AAMH-01A-11R-A42T-07",12.5073931164801,"Tumor"
"ENSG00000163586","TCGA-XF-AAMH-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000167754","TCGA-XF-AAMH-01A-11R-A42T-07",7.14423080410762,"Tumor"
"ENSG00000170373","TCGA-XF-AAMH-01A-11R-A42T-07",14.0060733009391,"Tumor"
"ENSG00000171560","TCGA-XF-AAMH-01A-11R-A42T-07",4.99393124931768,"Tumor"
"ENSG00000171564","TCGA-XF-AAMH-01A-11R-A42T-07",4.41809410517252,"Tumor"
"ENSG00000181433","TCGA-XF-AAMH-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000184330","TCGA-XF-AAMH-01A-11R-A42T-07",4.28536678039122,"Tumor"
"ENSG00000185479","TCGA-XF-AAMH-01A-11R-A42T-07",10.2430762448957,"Tumor"
"ENSG00000186847","TCGA-XF-AAMH-01A-11R-A42T-07",9.75377391703849,"Tumor"
"ENSG00000187172","TCGA-XF-AAMH-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000203857","TCGA-XF-AAMH-01A-11R-A42T-07",3.68320245492119,"Tumor"
"ENSG00000204019","TCGA-XF-AAMH-01A-11R-A42T-07",8.80254492602902,"Tumor"
